C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/35.jpg,0.124,0.129,0.804,0.12,0.804,0.56,0.129,0.564,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/36.jpg,0.105,0.14,0.736,0.111,0.749,0.651,0.119,0.677,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/37.jpg,0.118,0.073,0.809,0.12,0.786,0.724,0.095,0.677,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/38.jpg,0.13,0.095,0.743,0.131,0.733,0.833,0.117,0.804,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/39.jpg,0.12,0.142,0.836,0.126,0.84,0.803,0.127,0.82,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/40.jpg,0.133,0.083,0.79,0.143,0.77,0.899,0.113,0.839,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/41.jpg,0.113,0.104,0.782,0.137,0.771,0.792,0.102,0.754,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/42.jpg,0.097,0.139,0.745,0.113,0.757,0.665,0.108,0.696,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/43.jpg,0.12,0.077,0.815,0.126,0.793,0.781,0.102,0.738,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/44.jpg,0.139,0.079,0.831,0.095,0.827,0.721,0.132,0.705,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/45.jpg,0.104,0.082,0.799,0.098,0.795,0.686,0.097,0.68,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/46.jpg,0.111,0.102,0.853,0.089,0.862,0.573,0.12,0.578,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/47.jpg,0.108,0.105,0.815,0.105,0.815,0.519,0.108,0.519,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/48.jpg,0.135,0.11,0.803,0.067,0.816,0.871,0.148,0.92,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/49.jpg,0.12,0.102,0.867,0.142,0.844,0.627,0.098,0.587,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/50.jpg,0.119,0.135,0.871,0.12,0.881,0.479,0.134,0.498,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/51.jpg,0.107,0.116,0.796,0.107,0.8,0.551,0.111,0.556,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/52.jpg,0.118,0.126,0.755,0.096,0.768,0.632,0.131,0.664,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/53.jpg,0.127,0.127,0.755,0.108,0.767,0.507,0.139,0.526,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/54.jpg,0.119,0.117,0.863,0.115,0.863,0.732,0.119,0.736,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/55.jpg,0.134,0.132,0.758,0.142,0.751,0.535,0.127,0.527,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/56.jpg,0.121,0.131,0.843,0.148,0.837,0.81,0.113,0.793,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/57.jpg,0.146,0.12,0.777,0.147,0.765,0.68,0.132,0.656,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/58.jpg,0.145,0.13,0.83,0.149,0.823,0.834,0.138,0.813,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/59.jpg,0.138,0.113,0.838,0.132,0.83,0.802,0.13,0.783,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/60.jpg,0.123,0.106,0.828,0.127,0.814,0.57,0.108,0.554,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/61.jpg,0.105,0.106,0.757,0.12,0.752,0.736,0.098,0.719,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/62.jpg,0.119,0.128,0.859,0.09,0.874,0.823,0.136,0.867,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/63.jpg,0.1,0.164,0.775,0.13,0.788,0.765,0.114,0.806,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/64.jpg,0.106,0.118,0.784,0.118,0.783,0.76,0.106,0.765,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/65.jpg,0.125,0.097,0.87,0.097,0.87,0.57,0.125,0.573,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/66.jpg,0.117,0.099,0.759,0.101,0.759,0.725,0.117,0.718,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/67.jpg,0.128,0.106,0.836,0.097,0.842,0.556,0.133,0.561,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/68.jpg,0.112,0.087,0.728,0.108,0.715,0.505,0.1,0.479,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/69.jpg,0.11,0.104,0.829,0.092,0.837,0.553,0.118,0.562,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/70.jpg,0.134,0.123,0.81,0.105,0.817,0.748,0.141,0.77,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/71.jpg,0.098,0.14,0.722,0.138,0.722,0.836,0.099,0.842,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/72.jpg,0.147,0.107,0.782,0.127,0.768,0.532,0.133,0.51,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/73.jpg,0.113,0.131,0.819,0.107,0.835,0.56,0.128,0.581,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/74.jpg,0.132,0.088,0.822,0.116,0.8,0.462,0.109,0.434,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/75.jpg,0.123,0.086,0.749,0.119,0.73,0.526,0.102,0.488,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/76.jpg,0.104,0.089,0.734,0.109,0.727,0.806,0.099,0.78,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/77.jpg,0.121,0.129,0.834,0.117,0.841,0.568,0.129,0.578,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/78.jpg,0.148,0.103,0.89,0.139,0.873,0.775,0.132,0.734,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/79.jpg,0.125,0.113,0.772,0.162,0.751,0.77,0.104,0.721,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/80.jpg,0.091,0.142,0.743,0.127,0.758,0.44,0.105,0.452,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/81.jpg,0.11,0.096,0.728,0.107,0.722,0.49,0.103,0.475,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/82.jpg,0.137,0.153,0.828,0.117,0.843,0.793,0.15,0.837,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/83.jpg,0.128,0.136,0.847,0.147,0.84,0.608,0.12,0.604,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/84.jpg,0.125,0.113,0.725,0.125,0.72,0.513,0.118,0.498,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/85.jpg,0.104,0.161,0.719,0.133,0.733,0.661,0.117,0.685,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/86.jpg,0.084,0.139,0.803,0.116,0.817,0.578,0.098,0.6,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/87.jpg,0.104,0.146,0.865,0.146,0.865,0.622,0.104,0.631,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/88.jpg,0.149,0.094,0.811,0.129,0.79,0.556,0.126,0.518,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/89.jpg,0.159,0.106,0.906,0.144,0.881,0.617,0.134,0.581,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/90.jpg,0.12,0.134,0.817,0.135,0.817,0.585,0.12,0.579,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/91.jpg,0.099,0.122,0.737,0.101,0.751,0.514,0.112,0.531,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/92.jpg,0.153,0.076,0.873,0.11,0.852,0.568,0.131,0.534,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/93.jpg,0.097,0.111,0.724,0.101,0.731,0.503,0.103,0.511,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/94.jpg,0.121,0.111,0.756,0.111,0.757,0.658,0.121,0.653,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/95.jpg,0.137,0.142,0.806,0.141,0.806,0.564,0.139,0.567,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/96.jpg,0.162,0.102,0.898,0.128,0.875,0.476,0.139,0.453,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/97.jpg,0.13,0.122,0.888,0.113,0.895,0.472,0.138,0.485,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/98.jpg,0.148,0.121,0.801,0.12,0.801,0.53,0.149,0.536,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/99.jpg,0.082,0.118,0.798,0.102,0.813,0.407,0.098,0.422,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/100.jpg,0.109,0.122,0.838,0.111,0.845,0.579,0.116,0.589,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/101.jpg,0.118,0.141,0.816,0.129,0.824,0.57,0.125,0.585,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/102.jpg,0.095,0.125,0.696,0.098,0.709,0.614,0.107,0.638,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/103.jpg,0.142,0.125,0.777,0.14,0.77,0.736,0.137,0.728,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/104.jpg,0.156,0.124,0.819,0.144,0.805,0.562,0.141,0.543,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/105.jpg,0.108,0.108,0.852,0.126,0.844,0.829,0.1,0.82,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/106.jpg,0.104,0.104,0.72,0.141,0.707,0.841,0.091,0.8,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/107.jpg,0.137,0.153,0.748,0.131,0.761,0.519,0.15,0.542,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/108.jpg,0.141,0.134,0.806,0.134,0.806,0.559,0.141,0.559,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/109.jpg,0.139,0.068,0.761,0.12,0.743,0.768,0.118,0.723,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/110.jpg,0.093,0.153,0.834,0.132,0.85,0.525,0.109,0.544,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/111.jpg,0.104,0.133,0.793,0.112,0.806,0.556,0.119,0.574,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/112.jpg,0.141,0.076,0.878,0.136,0.854,0.878,0.118,0.826,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/113.jpg,0.089,0.122,0.786,0.102,0.801,0.43,0.104,0.453,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/114.jpg,0.101,0.129,0.739,0.128,0.74,0.531,0.101,0.536,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/115.jpg,0.097,0.153,0.836,0.129,0.853,0.605,0.113,0.625,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/116.jpg,0.138,0.097,0.87,0.126,0.854,0.679,0.123,0.654,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/117.jpg,0.13,0.106,0.829,0.124,0.821,0.787,0.123,0.773,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/118.jpg,0.091,0.16,0.799,0.122,0.815,0.852,0.106,0.882,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/119.jpg,0.11,0.152,0.808,0.112,0.824,0.844,0.124,0.877,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/120.jpg,0.102,0.105,0.71,0.098,0.715,0.423,0.108,0.43,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/121.jpg,0.117,0.123,0.748,0.142,0.736,0.539,0.105,0.523,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/122.jpg,0.104,0.123,0.726,0.102,0.737,0.492,0.116,0.517,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/123.jpg,0.127,0.111,0.763,0.149,0.75,0.861,0.112,0.829,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/124.jpg,0.139,0.127,0.891,0.139,0.883,0.613,0.131,0.605,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/125.jpg,0.125,0.103,0.864,0.103,0.864,0.805,0.125,0.808,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/126.jpg,0.144,0.117,0.821,0.133,0.816,0.879,0.136,0.867,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/127.jpg,0.111,0.092,0.782,0.106,0.775,0.667,0.104,0.659,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/128.jpg,0.135,0.118,0.858,0.118,0.86,0.572,0.135,0.578,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/129.jpg,0.108,0.129,0.784,0.113,0.792,0.682,0.116,0.697,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/130.jpg,0.127,0.1,0.744,0.124,0.724,0.421,0.107,0.395,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/131.jpg,0.146,0.134,0.899,0.145,0.89,0.621,0.139,0.611,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/132.jpg,0.103,0.111,0.816,0.124,0.808,0.583,0.095,0.567,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/133.jpg,0.134,0.106,0.85,0.106,0.85,0.564,0.134,0.564,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/134.jpg,0.11,0.13,0.789,0.107,0.801,0.54,0.125,0.561,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/135.jpg,0.136,0.134,0.784,0.134,0.784,0.853,0.136,0.858,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/136.jpg,0.122,0.08,0.755,0.111,0.742,0.715,0.109,0.686,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/137.jpg,0.135,0.12,0.772,0.141,0.758,0.542,0.121,0.524,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/138.jpg,0.105,0.115,0.772,0.095,0.778,0.852,0.112,0.867,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/139.jpg,0.133,0.15,0.815,0.133,0.822,0.782,0.14,0.802,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/140.jpg,0.129,0.115,0.876,0.155,0.86,0.917,0.112,0.885,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/141.jpg,0.124,0.144,0.848,0.12,0.862,0.582,0.14,0.604,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/142.jpg,0.112,0.144,0.802,0.131,0.808,0.722,0.12,0.731,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/143.jpg,0.12,0.098,0.732,0.098,0.732,0.688,0.122,0.686,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/144.jpg,0.111,0.114,0.86,0.097,0.874,0.413,0.126,0.432,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/145.jpg,0.133,0.103,0.765,0.103,0.765,0.806,0.133,0.815,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/146.jpg,0.13,0.114,0.795,0.157,0.773,0.714,0.109,0.676,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/147.jpg,0.124,0.138,0.764,0.129,0.769,0.542,0.129,0.551,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/148.jpg,0.111,0.114,0.76,0.114,0.76,0.679,0.115,0.679,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/149.jpg,0.101,0.113,0.822,0.1,0.83,0.483,0.109,0.493,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/150.jpg,0.123,0.113,0.747,0.113,0.747,0.768,0.123,0.757,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/151.jpg,0.125,0.103,0.846,0.135,0.832,0.827,0.114,0.784,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/152.jpg,0.102,0.126,0.83,0.14,0.826,0.65,0.094,0.645,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/153.jpg,0.134,0.107,0.849,0.124,0.842,0.859,0.127,0.847,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/154.jpg,0.124,0.111,0.867,0.089,0.884,0.569,0.133,0.591,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/155.jpg,0.121,0.099,0.767,0.108,0.759,0.404,0.115,0.392,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/156.jpg,0.099,0.149,0.734,0.142,0.737,0.44,0.105,0.449,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/157.jpg,0.127,0.117,0.738,0.137,0.725,0.521,0.113,0.504,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/158.jpg,0.143,0.125,0.872,0.164,0.848,0.632,0.12,0.591,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/159.jpg,0.102,0.146,0.771,0.122,0.785,0.541,0.116,0.569,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/160.jpg,0.136,0.129,0.78,0.145,0.768,0.474,0.124,0.457,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/161.jpg,0.136,0.15,0.881,0.132,0.889,0.833,0.142,0.855,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/162.jpg,0.142,0.101,0.745,0.138,0.725,0.582,0.122,0.545,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/163.jpg,0.092,0.133,0.757,0.094,0.772,0.847,0.107,0.881,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/164.jpg,0.122,0.101,0.856,0.121,0.84,0.472,0.106,0.449,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/165.jpg,0.152,0.097,0.807,0.107,0.8,0.515,0.145,0.51,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/166.jpg,0.124,0.131,0.727,0.151,0.715,0.536,0.111,0.512,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/167.jpg,0.1,0.112,0.795,0.091,0.802,0.875,0.108,0.893,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/168.jpg,0.141,0.117,0.748,0.163,0.728,0.719,0.122,0.673,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/169.jpg,0.137,0.097,0.783,0.114,0.775,0.677,0.13,0.658,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/170.jpg,0.116,0.105,0.79,0.105,0.79,0.531,0.116,0.531,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/171.jpg,0.142,0.102,0.829,0.12,0.822,0.818,0.135,0.798,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/172.jpg,0.142,0.092,0.825,0.121,0.803,0.487,0.12,0.463,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/173.jpg,0.154,0.088,0.874,0.114,0.858,0.57,0.138,0.542,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/174.jpg,0.131,0.111,0.798,0.1,0.805,0.526,0.139,0.532,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/175.jpg,0.125,0.113,0.811,0.129,0.796,0.418,0.11,0.403,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/176.jpg,0.135,0.106,0.85,0.113,0.842,0.41,0.127,0.407,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/177.jpg,0.114,0.113,0.779,0.095,0.786,0.767,0.121,0.787,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/178.jpg,0.134,0.144,0.752,0.145,0.753,0.673,0.134,0.668,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/179.jpg,0.108,0.099,0.763,0.117,0.756,0.83,0.102,0.819,1
C:/Users/ADMIN/Desktop/Thay_Lam/CCCD/imgs/output2/180.jpg,0.142,0.104,0.865,0.158,0.844,0.852,0.12,0.792,1
